clean_id,pa_id,ps_name,mpa_party,w1_s1_treat,w1_s2_treat,s1_phone_answer,s1_answered_question,s2_phone_answer,s2_answered_question,age,income_scale,educ_years,pmln_kp_govt,knows_president,mpa_therm,mpa_party_therm,voted,mpa_therm_end,mpa_party_therm_end,voted_end,party_vote_end,accountability_prospects_index_std_end,incumbent_evaluations_index_std_end,participation_index_std_end
e3_hh5_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,33,5,12,2,1,1,1,1,1,1,1,1,-0.3815468213736082,-1.1409336809851713,-0.46253034818942657
e4_hh30_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3C_control,0,FALSE,NA,NA,53,4,12,2,1,9,9,1,8,7,1,2,0.6172242788877448,0.5228957916234256,-0.46253034818942657
e3_hh7_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,42,3,16,2,1,7,7,1,7,5,1,1,1.011974179357153,0.08202996138555725,-0.46253034818942657
e2_hh22_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,60,4,0,2,4,10,2,1,7,2,1,7,1.0708497851650989,-0.16210556844135507,-0.46253034818942657
e2_hh22_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2C_control,1,NA,NA,NA,32,NA,16,2,1,9,8,1,8,5,1,7,1.011974179357153,0.3601387717388174,-0.46253034818942657
e4_hh25_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3R_responsive,1,FALSE,1,TRUE,31,3,0,1,3,3,1,1,3,1,1,7,-0.7762967218430163,-0.7775168751581633,-0.46253034818942657
e3_hh4_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,40,3,10,2,1,8,6,0,6,1,1,1,-1.347422423622025,-0.32879207385740716,-0.46253034818942657
e1_hh22_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H1_control,NA,NA,NA,NA,NA,35,1,0,1,2,1,1,1,1,2,1,1,0.12872867154635406,-1.0595551710428672,-0.46253034818942657
e4_hh23_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,0,FALSE,1,FALSE,30,1,10,1,3,9,10,1,8,1,1,2,1.3281878043212598,0.03462473196960093,-0.46253034818942657
e2_hh15_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,36,2,0,1,2,7,10,1,7,4,1,2,-0.2092648389963238,6.514514432531427e-4,-0.46253034818942657
e1_hh11_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,52,2,10,2,1,8,8,1,6,2,1,3,1.500469786698544,-0.24741356391510302,-0.46253034818942657
e1_hh14_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H1_control,NA,NA,NA,NA,NA,31,5,10,2,1,4,1,0,4,1,1,1,1.8090254943372492,-0.8850096945639274,0.7342664926379137
e2_hh13_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3R_responsive,1,FALSE,1,TRUE,28,5,10,1,1,10,10,0,7,1,1,1,0.1243838364998012,-0.2434840783836592,0.8654701023398661
e1_hh16_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,40,1,10,1,1,10,3,1,7,1,1,1,-1.4893794631577468,-0.2434840783836592,-0.46253034818942657
e2_hh21_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2Q_question,1,NA,1,FALSE,32,NA,18,2,1,7,10,1,7,1,1,1,-0.4360775921350008,-0.2434840783836592,-0.46253034818942657
e3_hh11_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,55,NA,5,1,4,8,9,1,6,2,1,1,-0.0238926411335743,-0.24741356391510302,-0.46253034818942657
e2_hh3_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,27,3,0,2,4,1,1,0,1,1,1,1,1.8210282467092038,-1.1409336809851713,-0.46253034818942657
e2_hh27_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,39,3,5,1,2,5,1,1,5,1,1,1,0.814599229122449,-0.6069008842106673,-0.46253034818942657
e1_hh17_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,24,3,2,2,1,3,1,1,3,1,1,1,-0.4480803445069552,-0.7775168751581633,0.8654701023398661
e4_hh1_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,41,4,10,1,1,1,1,1,1,1,1,1,1.8210282467092038,-1.1409336809851713,-0.46253034818942657
e2_hh30_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,30,4,8,2,2,10,10,1,7,1,1,2,-0.0238926411335743,-0.2434840783836592,-0.46253034818942657
e4_hh14_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,45,2,0,1,5,10,1,1,7,1,1,1,-2.5449069533458295,-0.2434840783836592,-0.46253034818942657
e1_hh29_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H2_call,H2Q_question,1,NA,1,FALSE,44,1,10,2,1,8,10,1,6,2,1,2,-1.2353545262804342,-0.24741356391510302,-0.46253034818942657
e4_hh30_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,65,2,0,1,3,1,4,1,1,1,1,7,0.839692196979869,-1.1409336809851713,-0.46253034818942657
e4_hh30_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3R_responsive,0,FALSE,1,FALSE,36,1,0,1,2,5,2,0,5,4,1,7,3.3999214453027147,-0.36276535438375496,-0.46253034818942657
e4_hh29_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,40,1,0,1,1,1,1,1,1,1,1,7,-1.3956337562857641,-1.1409336809851713,-0.46253034818942657
e4_hh15_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,65,2,0,2,3,8,5,1,6,4,1,7,0.8266019814944034,-0.08465654403049483,-0.46253034818942657
e4_hh20_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H2_call,H2Q_question,1,NA,1,FALSE,34,3,0,1,3,10,1,1,7,1,1,1,-1.2102615584230145,-0.2434840783836592,2.0622669431672063
e4_hh2_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,46,5,12,2,1,3,1,0,3,1,1,3,-0.4480803445069552,-0.7775168751581633,-0.46253034818942657
e1_hh28_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,30,1,5,3,3,9,5,1,8,1,1,2,2.7217088050520215,0.03462473196960093,-0.46253034818942657
e4_hh24_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H3_call_qs,H3C_control,0,FALSE,NA,NA,24,2,16,1,1,3,1,1,3,1,1,1,-0.32267121556566236,-0.7775168751581633,-0.46253034818942657
e4_hh14_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,37,2,0,4,1,7,7,1,7,8,1,6,2.7217088050520215,0.9287285278226926,-0.46253034818942657
e4_hh14_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,40,2,0,2,4,5,1,1,5,1,1,7,-2.3006591496751345,-0.6069008842106673,0.7342664926379137
e2_hh3_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,22,3,14,2,1,7,8,1,7,1,1,1,0.259570098647711,-0.2434840783836592,-0.46253034818942657
e2_hh14_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,40,3,10,2,1,10,4,1,7,1,1,1,1.0294092298891717,-0.2434840783836592,-0.46253034818942657
e4_hh23_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,40,2,0,2,1,10,1,1,7,1,1,7,0.0698530657384085,-0.2434840783836592,-0.46253034818942657
e4_hh15_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,45,1,0,1,1,1,1,0,1,1,1,5,-0.04898560899099402,-1.1409336809851713,-0.46253034818942657
e1_hh28_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,25,3,0,2,4,1,1,1,1,1,1,5,0.2792307683450669,-1.1409336809851713,0.8654701023398661
e2_hh26_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H1_control,NA,NA,NA,NA,NA,55,2,0,3,4,10,10,1,7,2,1,2,1.011974179357153,-0.16210556844135507,-0.46253034818942657
e1_hh14_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H2_call,H2C_control,1,NA,NA,NA,33,3,18,2,1,7,5,1,7,1,1,1,-0.840604625811026,-0.2434840783836592,-0.46253034818942657
e2_hh3_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,33,4,12,2,2,10,10,1,7,8,1,6,-0.48295044557099215,0.9287285278226926,-0.46253034818942657
e1_hh10_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,35,2,0,2,4,1,1,1,1,1,1,7,1.3870634101292056,-1.1409336809851713,-0.46253034818942657
e1_hh13_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H2_call,H2Q_question,1,NA,1,FALSE,55,3,7,2,4,5,1,1,10,10,1,6,-0.48295044557099215,1.7330111638875692,-0.46253034818942657
e3_hh13_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,30,1,3,2,4,1,1,0,1,1,1,7,-0.8700424287149989,-1.1409336809851713,-0.46253034818942657
e4_hh4_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,45,3,12,2,1,1,1,1,1,3,1,1,2.3640546248119874,-0.9781766611005632,-0.46253034818942657
e4_hh1_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,27,3,6,2,4,8,4,0,6,3,1,1,-0.46551539503897377,-0.16603505397279894,-0.46253034818942657
e4_hh11_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H1_control,NA,NA,NA,NA,NA,30,3,0,1,4,5,1,1,10,10,1,6,0.7382885727824849,1.7330111638875692,2.0622669431672063
e3_hh11_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3R_responsive,1,FALSE,1,TRUE,30,2,10,1,1,2,1,1,2,1,1,1,0.9280056056917875,-0.8628248706319113,0.7342664926379137
e3_hh30_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H1_control,NA,NA,NA,NA,NA,38,3,10,1,1,3,3,1,3,1,1,1,0.8320342796544675,-0.7775168751581633,0.8654701023398661
e4_hh12_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,60,2,0,1,4,10,1,1,7,1,1,1,-1.227696608955033,-0.2434840783836592,-0.46253034818942657
e1_hh23_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,21,2,12,1,1,5,7,0,5,2,1,4,-0.2092648389963238,-0.5255223742683632,-0.46253034818942657
e1_hh2_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3C_control,1,TRUE,NA,NA,32,4,12,1,1,4,4,1,8,8,1,6,1.1428156064585102,1.2068373381759527,0.7342664926379137
e4_hh11_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,26,1,10,1,1,10,10,1,7,10,1,6,-2.056411346004439,1.0914855477073009,-0.46253034818942657
e1_hh14_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,0,FALSE,1,FALSE,60,3,10,2,1,10,10,1,7,2,1,2,-0.4186425416029825,-0.16210556844135507,-0.46253034818942657
e2_hh30_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,34,3,12,1,1,1,1,1,1,2,1,7,0.03498296467437156,-1.0595551710428672,-0.46253034818942657
e2_hh3_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,50,3,12,2,1,10,8,1,7,10,1,6,-0.2092648389963238,1.0914855477073009,-0.46253034818942657
e3_hh17_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,32,5,18,2,1,1,3,1,1,1,1,5,-0.8777003460404004,-1.1409336809851713,-0.46253034818942657
e3_hh9_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,40,2,9,3,4,1,1,1,1,1,1,7,2.7217088050520215,-1.1409336809851713,-0.46253034818942657
e3_hh18_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2C_control,1,NA,NA,NA,53,4,16,2,1,5,6,1,5,1,1,7,-0.1743947379322869,-0.6069008842106673,-0.46253034818942657
e4_hh9_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H2_call,H2C_control,1,NA,NA,NA,32,1,14,1,1,8,10,1,6,1,1,2,0.5234785720157623,-0.32879207385740716,-0.46253034818942657
e4_hh30_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H1_control,NA,NA,NA,NA,NA,48,3,12,1,1,7,5,1,7,1,1,7,0.005545161770398612,-0.2434840783836592,2.0622669431672063
e4_hh21_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H2_call,H2C_control,1,NA,NA,NA,47,3,8,2,4,8,5,0,6,1,1,1,-1.227696608955033,-0.32879207385740716,0.7342664926379137
e4_hh14_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3G_generic,1,FALSE,1,TRUE,36,4,16,3,1,7,6,1,7,4,1,1,2.0064004445719537,6.514514432531427e-4,-0.46253034818942657
e3_hh21_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,43,5,10,2,1,8,10,1,6,1,1,2,1.3281878043212598,-0.32879207385740716,-0.46253034818942657
e4_hh5_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,42,2,14,1,1,4,1,1,4,1,1,1,0.9452709993179477,-0.8850096945639274,-0.46253034818942657
e2_hh13_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,35,2,5,2,1,1,2,1,1,2,1,7,-0.2092648389963238,-1.0595551710428672,0.7342664926379137
e2_hh1_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,53,4,10,2,1,7,8,1,7,4,1,7,-1.733627266828442,6.514514432531427e-4,-0.46253034818942657
e3_hh19_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,26,3,12,2,1,8,9,1,6,5,1,2,-1.4893794631577468,-0.0032780340881907203,-0.46253034818942657
e3_hh10_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H2_call,H2C_control,1,NA,NA,NA,57,3,10,2,1,8,1,1,6,1,1,1,-1.1219481497110957,-0.32879207385740716,-0.46253034818942657
e1_hh18_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,TRUE,35,2,9,2,1,10,5,1,7,1,1,1,-0.8111668229070532,-0.2434840783836592,-0.46253034818942657
e1_hh21_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,24,3,16,1,3,5,5,1,5,1,1,1,-0.7566360521456605,-0.6069008842106673,-0.46253034818942657
e2_hh19_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,37,NA,10,2,1,7,5,1,7,4,1,7,0.8266019814944034,6.514514432531427e-4,-0.46253034818942657
e3_hh12_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H2_call,H2Q_question,0,NA,1,FALSE,42,3,12,1,1,6,5,1,6,1,1,1,1.1973463772199027,-0.32879207385740716,-0.46253034818942657
e3_hh19_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,24,3,10,1,1,1,1,1,1,1,1,1,0.8614720825584403,-1.1409336809851713,0.8654701023398661
e1_hh25_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,20,2,0,2,4,10,10,1,7,6,1,2,-1.733627266828442,0.16340847132786138,-0.46253034818942657
e3_hh8_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,55,3,5,1,1,6,5,0,6,3,1,3,2.3640546248119874,-0.16603505397279894,-0.46253034818942657
e1_hh2_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,37,3,10,3,3,10,10,1,7,2,1,2,2.7511466079559943,-0.16210556844135507,-0.46253034818942657
e2_hh18_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H2_call,H2C_control,1,NA,NA,NA,29,3,0,1,1,10,3,1,7,1,1,1,1.8210282467092038,-0.2434840783836592,0.8654701023398661
e2_hh29_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,33,3,16,2,1,7,6,1,7,8,1,6,1.1973463772199027,0.9287285278226926,-0.46253034818942657
e4_hh7_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2Q_question,1,NA,1,FALSE,37,3,16,1,1,1,1,1,1,1,1,7,0.46460296620781666,-1.1409336809851713,-0.46253034818942657
e1_hh23_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,34,2,8,2,1,1,1,1,1,1,1,3,0.4940407691117894,-1.1409336809851713,-0.46253034818942657
e4_hh25_ps-97031-ghs-khadagzai,PK-97,PS-97031- GHS Khadagzai,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,35,5,0,3,4,10,10,1,7,1,1,2,1.529907589602517,-0.2434840783836592,-0.46253034818942657
e2_hh4_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,33,2,16,2,1,8,1,1,6,1,1,1,0.5529163749197352,-0.32879207385740716,-0.46253034818942657
e3_hh15_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H2_call,H2Q_question,1,NA,1,FALSE,38,5,12,2,1,1,1,1,1,1,1,3,-0.2092648389963238,-1.1409336809851713,-0.46253034818942657
e1_hh1_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H2_call,H2Q_question,1,NA,1,FALSE,40,4,5,2,4,8,10,1,6,1,1,2,1.2562219830278487,-0.32879207385740716,-0.46253034818942657
e2_hh17_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,35,3,0,2,1,10,4,1,7,6,1,7,-0.4535126426670193,0.16340847132786138,-0.46253034818942657
e4_hh11_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2Q_question,1,NA,1,FALSE,22,2,8,2,1,10,10,1,7,2,1,2,-1.000883855816356,-0.16210556844135507,-0.46253034818942657
e4_hh27_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,56,3,12,1,1,9,10,1,8,8,1,6,-3.0039647577832476,1.2068373381759527,-0.46253034818942657
e1_hh22_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,46,3,14,1,1,7,4,1,7,4,1,3,-0.5963568221403307,6.514514432531427e-4,-0.46253034818942657
e1_hh23_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,27,5,10,2,1,9,8,1,8,1,1,1,-2.2046878236378142,0.03462473196960093,-0.46253034818942657
e2_hh18_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,48,NA,10,1,1,7,7,1,7,3,1,7,-0.5669190192363577,-0.08072705849905097,-0.46253034818942657
e1_hh21_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,35,2,8,1,1,1,1,1,1,1,1,1,0.582354177823708,-1.1409336809851713,-0.46253034818942657
e2_hh12_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,39,4,10,2,1,5,2,1,10,8,1,6,1.5593453925064897,1.570254144002961,0.8654701023398661
e4_hh13_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,34,3,7,2,4,5,1,1,5,1,1,7,2.7217088050520215,-0.6069008842106673,-0.46253034818942657
e1_hh8_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H1_control,NA,NA,NA,NA,NA,47,2,10,2,1,8,1,1,6,1,1,4,-1.8841293636271546,-0.32879207385740716,-0.46253034818942657
e2_hh5_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H1_control,NA,NA,NA,NA,NA,41,2,14,2,1,10,10,1,7,1,1,1,-1.8841293636271546,-0.2434840783836592,-0.46253034818942657
e4_hh27_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,42,2,5,1,2,3,1,1,3,1,1,7,0.7731586738465218,-0.7775168751581633,-0.46253034818942657
e4_hh21_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,24,2,8,1,1,10,10,0,7,1,1,1,0.9452709993179477,-0.2434840783836592,-0.46253034818942657
e3_hh2_ps-97058-gps-warsak,PK-97,PS-97058- GPS Warsak,2,H2_call,H2Q_question,1,NA,1,TRUE,32,2,10,1,1,10,10,1,7,10,1,6,1.6901868196078464,1.0914855477073009,-0.46253034818942657
e3_hh6_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,51,3,0,3,4,1,6,1,1,1,1,7,1.1973463772199027,-1.1409336809851713,0.7342664926379137
e4_hh16_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,30,3,16,1,1,1,3,1,1,1,1,1,2.0064004445719537,-1.1409336809851713,2.0622669431672063
e4_hh3_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,40,1,0,1,1,6,2,1,10,10,1,6,-0.2681404448042697,1.7330111638875692,-0.46253034818942657
e1_hh10_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H3_call_qs,H3G_generic,1,FALSE,1,FALSE,19,2,10,2,1,8,6,0,6,3,1,7,-0.8700424287149989,-0.16603505397279894,-0.46253034818942657
e2_hh30_ps-97026-gps-nagram,PK-97,PS-97026- GPS Nagram,2,H3_call_qs,H3C_control,1,FALSE,NA,NA,23,5,10,1,2,10,5,0,7,4,1,1,1.0294092298891717,6.514514432531427e-4,-0.46253034818942657
e3_hh13_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H3_call_qs,H3C_control,1,TRUE,NA,NA,24,3,18,2,1,9,4,1,8,1,1,7,2.2332131977106306,0.03462473196960093,0.7342664926379137
e3_hh25_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,22,3,0,3,4,7,7,1,7,1,1,1,1.5593453925064897,-0.2434840783836592,-0.46253034818942657
e3_hh26_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H3_call_qs,H3G_generic,0,FALSE,1,FALSE,24,3,8,2,1,7,1,1,7,4,1,1,0.3261036217810582,6.514514432531427e-4,-0.46253034818942657
e1_hh20_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,65,3,10,2,1,1,5,1,1,2,1,3,-0.4480803445069552,-1.0595551710428672,-0.46253034818942657
e4_hh29_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H2_call,H2Q_question,1,NA,1,FALSE,28,3,0,2,1,1,1,1,10,10,1,6,-1.8841293636271546,1.7330111638875692,-0.46253034818942657
e1_hh28_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H3_call_qs,H3C_control,1,TRUE,NA,NA,35,2,0,2,4,10,10,1,7,5,1,2,1.011974179357153,0.08202996138555725,-0.46253034818942657
e4_hh28_ps-97059-gps-babam-shah,PK-97,PS-97059-GPS Babam Shah,2,H1_control,NA,NA,NA,NA,NA,26,2,0,1,2,10,1,1,7,10,1,6,0.839692196979869,1.0914855477073009,-0.46253034818942657
e2_hh11_ps-97055-ghss-ouch,PK-97,PS-97055-GHSS Ouch,2,H3_call_qs,H3C_control,0,FALSE,NA,NA,33,3,0,2,4,5,5,1,5,1,1,7,1.0708497851650989,-0.6069008842106673,-0.46253034818942657
e2_hh7_ps-97073-gps-avei-shah,PK-97,PS-97073-GPS Avei Shah,2,H1_control,NA,NA,NA,NA,NA,19,3,0,1,2,2,5,0,2,2,1,1,-0.006457590601555716,-0.781446360689607,-0.46253034818942657
